Data,Usuari,Paraula,Codi,Rima,Tipus de rima,Num. síl·,Comença per,Incloure NP,Incloure pl.,Dialecte
17/08/2026 0:09:14,usr_mstf7dyi_1wd86,esclau,NCMS000,a,r.assonant,0,indiferent,no,si,ca
17/08/2026 0:31:58,usr_mstf7dyi_1wd86,veig,VMIP1S00,ɛtʃ,r.consonant,0,indiferent,no,si,ca
17/08/2026 0:32:16,usr_mstf7dyi_1wd86,veig,VMIP1S00,ɛ,r.assonant,0,indiferent,no,si,ba
17/08/2026 0:32:37,usr_mstf7dyi_1wd86,lleig,AQ0MS0,etʃ,r.consonant,0,indiferent,no,si,ba
17/08/2026 0:33:32,usr_mstf7dyi_1wd86,lleig,AQ0MS0,e,r.assonant,0,indiferent,no,si,ba
17/08/2026 0:43:47,usr_mswaka17_8fcn9,"i no vull fer-te patir... amor meu, pobre de mi ni jo et vull fer patir amb ella",***,***,r.consonant,0,indiferent,no,si,nw
17/08/2026 0:43:50,usr_mswaka17_8fcn9,era,NCFS000,eɾə,r.consonant,0,indiferent,no,si,ca
17/08/2026 1:03:20,usr_mswaka17_8fcn9,destí,NCMS000,i,r.consonant,0,indiferent,no,si,nw
17/08/2026 1:04:12,usr_mswaka17_8fcn9,destí,NCMS000,i,r.consonant,0,indiferent,no,si,nw
17/08/2026 2:30:59,usr_mrvbsrbf_amovo,seven,***,***,r.consonant,0,indiferent,no,si,nw
17/08/2026 2:31:08,usr_mrvbsrbf_amovo,seven,***,***,r.consonant,0,indiferent,si,si,ca
17/08/2026 2:31:31,usr_mrvbsrbf_amovo,reben,VMIP3P00,ɛβən,r.consonant,0,indiferent,si,si,ba
17/08/2026 6:36:30,usr_mswqrgxb_z0rzr,ció,NPFSSP0,o,r.consonant,0,indiferent,no,si,ca
17/08/2026 6:36:31,usr_mswqrgxb_z0rzr,ció,NPFSSP0,o,r.consonant,0,indiferent,no,si,ca
17/08/2026 6:36:34,usr_mswqrgxb_z0rzr,ció,NPFSSP0,o,r.consonant,0,indiferent,no,si,ca
17/08/2026 9:27:09,usr_mswwuzpf_hj8qs,benvingudes,NCFP000,uðəs,r.consonant,0,indiferent,no,si,nw
17/08/2026 9:30:43,usr_mswwuzpf_hj8qs,exhibeix,VMIP3S00,ɛʃ,r.consonant,0,indiferent,no,si,nw
17/08/2026 9:33:28,usr_mswwuzpf_hj8qs,pintes,NCFP000,intəs,r.consonant,0,indiferent,no,si,ca
17/08/2026 9:39:55,usr_mswwuzpf_hj8qs,llueixen,VMIP3P00,ɛʃən,r.consonant,0,indiferent,no,si,va
17/08/2026 9:43:48,usr_mswwuzpf_hj8qs,colors,NCCP000,os,r.consonant,0,indiferent,no,si,nw
17/08/2026 9:48:23,usr_mswwuzpf_hj8qs,alt,NCMS000,al,r.consonant,0,indiferent,no,si,va
17/08/2026 10:09:26,usr_ms6gfnsa_ot8rk,estrofa,NCFS000,ɔfə,r.consonant,0,indiferent,no,si,ba
17/08/2026 10:43:36,usr_mslqdiqy_7eg62,divertit,AQ0MS0,it,r.consonant,0,indiferent,no,si,ca
17/08/2026 10:43:37,usr_mslqdiqy_7eg62,divertits,AQ0MP0,its,r.consonant,0,indiferent,no,si,ca
17/08/2026 10:48:41,usr_mslqdiqy_7eg62,social,AQ0CS0,al,r.consonant,0,indiferent,no,si,ca
17/08/2026 10:51:52,usr_mslqdiqy_7eg62,quisqui,***,***,r.consonant,0,indiferent,no,si,va
17/08/2026 10:51:55,usr_mslqdiqy_7eg62,qui,PR0CN000,i,r.consonant,0,indiferent,no,si,nw
17/08/2026 10:51:57,usr_mslqdiqy_7eg62,qui,PR0CN000,i,r.consonant,0,indiferent,no,si,ba
17/08/2026 11:09:03,usr_mslqdiqy_7eg62,responsabilitats,NCFP000,ats,r.consonant,0,indiferent,no,si,va
17/08/2026 11:10:53,usr_mslqdiqy_7eg62,diables,NCMP000,abbləs,r.consonant,0,indiferent,no,si,nw
17/08/2026 11:19:43,usr_mslqdiqy_7eg62,decepció,NCFS000,o,r.consonant,0,indiferent,no,si,ca
17/08/2026 11:21:02,usr_mslqdiqy_7eg62,callant,VMG00000,an,r.consonant,0,indiferent,no,si,ca
17/08/2026 11:21:04,usr_mslqdiqy_7eg62,callant,VMG00000,an,r.consonant,0,indiferent,no,si,va
17/08/2026 11:21:07,usr_mslqdiqy_7eg62,callant,VMG00000,an,r.consonant,0,indiferent,no,si,ba
17/08/2026 11:21:44,usr_msged35x_m1v3h,llargues,AQ0FP0,arɣəs,r.consonant,0,indiferent,no,si,va
17/08/2026 11:23:49,usr_mslqdiqy_7eg62,samarreta,NCFS000,ɛtə,r.consonant,0,indiferent,no,si,va
17/08/2026 11:24:50,usr_mslqdiqy_7eg62,decepció,NCFS000,o,r.consonant,0,indiferent,no,si,nw
17/08/2026 11:26:18,usr_mslqdiqy_7eg62,samarreta,NCFS000,ɛtə,r.consonant,0,indiferent,no,si,ba
17/08/2026 11:34:35,usr_msged35x_m1v3h,relatar,VMN00000,a,r.consonant,0,indiferent,no,si,nw
17/08/2026 11:34:39,usr_msged35x_m1v3h,relatar,VMN00000,a,r.consonant,0,indiferent,no,si,nw
17/08/2026 11:35:08,usr_msged35x_m1v3h,retrata,VMIP3S00,atə,r.consonant,0,indiferent,no,si,ca
17/08/2026 11:41:33,usr_mslqdiqy_7eg62,coet,NCMS000,ɛt,r.consonant,0,indiferent,no,si,ba
17/08/2026 11:42:17,usr_mslqdiqy_7eg62,carretilla,***,***,r.consonant,0,indiferent,no,si,va
17/08/2026 11:42:19,usr_mslqdiqy_7eg62,coet,NCMS000,ɛt,r.consonant,0,indiferent,no,si,ca
17/08/2026 11:42:31,usr_mslqdiqy_7eg62,pin,NCMS000,in,r.consonant,0,indiferent,no,si,ca
17/08/2026 11:42:47,usr_msged35x_m1v3h,blanc,NCMS000,aŋ,r.consonant,0,indiferent,no,si,nw
17/08/2026 11:47:02,usr_mslqdiqy_7eg62,vaga,NCFS000,aɣə,r.consonant,0,indiferent,no,si,ba
17/08/2026 11:47:41,usr_mslqdiqy_7eg62,mani,VMM03S0Y,ani,r.consonant,0,indiferent,no,si,ba
17/08/2026 11:47:43,usr_mslqdiqy_7eg62,manis,VMSP2S0Y,anis,r.consonant,0,indiferent,no,si,ca
17/08/2026 11:48:01,usr_mslqdiqy_7eg62,manifestacions,NCFP000,ons,r.consonant,0,indiferent,no,si,va
17/08/2026 11:48:31,usr_mslqdiqy_7eg62,temps,NCMN000,ems,r.consonant,0,indiferent,no,si,nw
17/08/2026 11:49:44,usr_mslqdiqy_7eg62,vagues,NCFP000,aɣəs,r.consonant,0,indiferent,no,si,ba
17/08/2026 11:49:45,usr_mslqdiqy_7eg62,vagues,NCFP000,aɣəs,r.consonant,0,indiferent,no,si,va
17/08/2026 12:01:44,usr_mslqdiqy_7eg62,festa,NCFS000,estə,r.consonant,0,indiferent,no,si,nw
17/08/2026 12:02:09,usr_mslqdiqy_7eg62,munt,NCMS000,un,r.consonant,0,indiferent,no,si,ba
17/08/2026 12:02:47,usr_mslqdiqy_7eg62,molt,DI0MS0,ol,r.consonant,0,indiferent,no,si,ca
17/08/2026 12:04:34,usr_mslqdiqy_7eg62,mestra,NCFS000,ɛstɾə,r.consonant,0,indiferent,no,si,va
17/08/2026 12:04:57,usr_mslqdiqy_7eg62,docent,NCCS000,en,r.consonant,0,indiferent,no,si,ba
17/08/2026 12:05:33,usr_mslqdiqy_7eg62,professora,NCFS000,oɾə,r.consonant,0,indiferent,no,si,va
17/08/2026 13:13:41,usr_mswaka17_8fcn9,uja,VMIP3S00,uʒə,r.consonant,0,indiferent,no,si,ba
17/08/2026 13:25:03,usr_ms7btuyi_nml4w,conegut,NCMS000,ut,r.consonant,0,indiferent,no,si,nw
17/08/2026 14:00:14,usr_mrv97eba_v0083,acatalèptic,AQ0MS0,ɛptik,r.consonant,0,indiferent,no,si,ca
17/08/2026 14:06:49,usr_msx6unld_120jt,ara,NCFS000,aɾə,r.consonant,0,indiferent,no,si,va
17/08/2026 14:06:50,usr_msx6unld_120jt,ara,NCFS000,aɾə,r.consonant,0,indiferent,no,si,ca
17/08/2026 16:02:33,usr_msd66n6o_jw93a,lluïment,NCMS000,en,r.consonant,0,indiferent,no,si,nw
17/08/2026 16:02:33,usr_msd66n6o_jw93a,lluïment,NCMS000,en,r.consonant,0,indiferent,no,si,ba
17/08/2026 16:10:47,usr_msd66n6o_jw93a,odissea,NCFS000,eə,r.consonant,0,indiferent,no,si,nw
17/08/2026 17:52:19,usr_ms7btuyi_nml4w,mallarenga,***,***,r.consonant,0,indiferent,no,si,va
17/08/2026 17:54:37,usr_ms7btuyi_nml4w,arenga,NCFS000,ɛŋɡə,r.consonant,0,indiferent,no,si,nw
17/08/2026 18:15:33,usr_mslqdiqy_7eg62,bombolla,NCFS000,oʎə,r.consonant,0,indiferent,no,si,nw
17/08/2026 18:31:30,usr_mslqdiqy_7eg62,toscana,NCFS000,anə,r.consonant,0,indiferent,no,si,ba
17/08/2026 18:33:20,usr_mslqdiqy_7eg62,urquinaona,NPCNSP0,onə,r.consonant,0,indiferent,no,si,nw
17/08/2026 18:50:11,usr_ms7btuyi_nml4w,neteges,NCFP000,ɛʒəs,r.consonant,0,indiferent,no,si,va
17/08/2026 19:00:44,usr_ms7btuyi_nml4w,embrutes,VMIP2S00,utəs,r.consonant,0,indiferent,no,si,va
17/08/2026 20:18:19,usr_mstf7dyi_1wd86,roser,NCMS000,e,r.consonant,0,indiferent,no,si,ca
17/08/2026 20:18:35,usr_mstf7dyi_1wd86,roser,NCMS000,e,r.consonant,0,indiferent,no,si,ba
17/08/2026 20:29:26,usr_mstf7dyi_1wd86,convida,VMIP3S00,iðə,r.consonant,0,indiferent,no,si,nw
17/08/2026 20:47:13,usr_msg99rht_qkano,balda,NCFS000,aldə,r.consonant,0,indiferent,no,si,nw
17/08/2026 20:49:16,usr_msg99rht_qkano,vida,NCFS000,iðə,r.consonant,0,indiferent,no,si,ba
17/08/2026 20:56:49,usr_msg99rht_qkano,tarda,NCFS000,arðə,r.consonant,0,indiferent,no,si,ba
17/08/2026 20:57:04,usr_msxli8xb_kljwi,pastorets,NCMP000,ɛts,r.consonant,0,indiferent,no,si,ca
17/08/2026 20:58:39,usr_msg99rht_qkano,nit,NCFS000,it,r.consonant,0,indiferent,no,si,nw
17/08/2026 20:59:02,usr_msxlks4t_2tl2j,ellar,***,***,r.consonant,0,indiferent,no,si,ba
17/08/2026 20:59:10,usr_msxlks4t_2tl2j,ar,***,***,r.consonant,0,indiferent,no,si,ca
17/08/2026 20:59:50,usr_msg99rht_qkano,gossos,NCMP000,osus,r.consonant,0,indiferent,no,si,nw
17/08/2026 21:01:26,usr_msg99rht_qkano,tarda,NCFS000,arðə,r.consonant,0,indiferent,no,si,ca
17/08/2026 21:05:07,usr_msg99rht_qkano,verpre,***,***,r.consonant,0,indiferent,no,si,nw
17/08/2026 21:05:15,usr_msg99rht_qkano,vespre,NCMS000,espɾə,r.consonant,0,indiferent,no,si,ba
17/08/2026 21:08:31,usr_msg99rht_qkano,balda,NCFS000,aldə,r.consonant,0,indiferent,no,si,ca
17/08/2026 21:12:07,usr_msg99rht_qkano,anem,VMIP1P00,ɛm,r.consonant,0,indiferent,no,si,ca
17/08/2026 21:12:34,usr_msg99rht_qkano,anem,VMIP1P00,ɛm,r.consonant,0,indiferent,no,si,nw
17/08/2026 21:12:46,usr_msg99rht_qkano,anem,VMIP1P00,ɛm,r.consonant,0,indiferent,no,si,ba
17/08/2026 21:13:13,usr_msg99rht_qkano,anem,VMIP1P00,ɛm,r.consonant,0,indiferent,no,si,ba
17/08/2026 21:13:35,usr_msg99rht_qkano,anem,VMIP1P00,ɛm,r.consonant,0,indiferent,no,si,va
17/08/2026 21:15:08,usr_mstf7dyi_1wd86,arbre,NCMS000,aβɾə,r.consonant,0,indiferent,no,si,ca
17/08/2026 21:19:03,usr_msg99rht_qkano,avall,ZRG,aʎ,r.consonant,0,indiferent,no,si,ca
17/08/2026 22:33:46,usr_mstfbme9_z9xrn,benvingudes,NCFP000,uðəs,r.consonant,0,indiferent,no,si,nw
17/08/2026 22:35:40,usr_mstfbme9_z9xrn,cendrer,NCMS000,e,r.consonant,0,indiferent,no,si,va
17/08/2026 22:40:39,usr_mstfbme9_z9xrn,branques,NCFP000,aŋkəs,r.consonant,0,indiferent,no,si,nw
17/08/2026 23:38:48,usr_ms3d4ade_edo2g,albergínia,NCFS000,iniə,r.consonant,0,indiferent,no,si,nw
17/08/2026 23:55:32,usr_msxrvnc0_muhvk,petúnia,NCFS000,uniə,r.consonant,0,indiferent,no,si,ba
17/08/2026 23:56:19,usr_msxrvnc0_muhvk,tòtil,NCMS000,ɔtil,r.consonant,0,indiferent,no,si,ca
17/08/2026 23:57:01,usr_msxrvnc0_muhvk,púnica,NCFS000,unikə,r.consonant,0,indiferent,no,si,va
17/08/2026 23:57:15,usr_msxrvnc0_muhvk,púnic,NCMS000,unik,r.consonant,0,indiferent,no,si,ba
17/08/2026 23:57:24,usr_msxrvnc0_muhvk,púnica,NCFS000,unikə,r.consonant,0,indiferent,no,si,va
17/08/2026 23:58:44,usr_msxrvnc0_muhvk,tel·lúric,AQ0MS0,uɾik,r.consonant,0,indiferent,no,si,va
17/08/2026 23:59:21,usr_msxrvnc0_muhvk,bèstia,NCFS000,ɛstiə,r.consonant,0,indiferent,no,si,ba
18/08/2026 0:15:42,usr_msxrvnc0_muhvk,catarres,***,***,r.consonant,0,indiferent,no,si,nw
18/08/2026 0:15:55,usr_msxrvnc0_muhvk,catarres,***,***,r.consonant,0,indiferent,si,si,ca
18/08/2026 0:16:02,usr_msxrvnc0_muhvk,paparres,NCFP000,arəs,r.consonant,0,indiferent,si,si,ca
18/08/2026 0:16:55,usr_msxrvnc0_muhvk,granota,NCFS000,ɔtə,r.consonant,0,indiferent,si,si,ca
18/08/2026 0:17:19,usr_msxrvnc0_muhvk,marc,NCMS000,ark,r.consonant,0,indiferent,si,si,va
18/08/2026 0:18:06,usr_msxrvnc0_muhvk,prússic,AQ0MS0,usik,r.consonant,0,indiferent,si,si,ca
18/08/2026 0:18:20,usr_msxrvnc0_muhvk,prússia,NPFSG00,usiə,r.consonant,0,indiferent,si,si,va
18/08/2026 0:18:41,usr_msxrvnc0_muhvk,prússic,AQ0MS0,usik,r.consonant,0,indiferent,si,si,ba
18/08/2026 0:19:00,usr_msxrvnc0_muhvk,prussià,NCMS000,a,r.consonant,0,indiferent,si,si,ca
18/08/2026 0:19:11,usr_msxrvnc0_muhvk,prussià,NCMS000,a,r.consonant,0,indiferent,si,si,nw
18/08/2026 0:51:33,usr_ms7btuyi_nml4w,més,NCMN000,es,r.consonant,0,indiferent,no,si,ba
18/08/2026 1:18:10,usr_mstfbme9_z9xrn,majorales,NCFP000,aləs,r.consonant,0,indiferent,no,si,va
18/08/2026 1:19:38,usr_mstfbme9_z9xrn,nut,***,***,r.consonant,0,indiferent,no,si,va
18/08/2026 1:19:42,usr_mstfbme9_z9xrn,nit,NCFS000,it,r.consonant,0,indiferent,no,si,ba
18/08/2026 1:22:20,usr_mstfbme9_z9xrn,nit,NCFS000,it,r.consonant,0,indiferent,no,si,ca
18/08/2026 1:43:03,usr_ms7btuyi_nml4w,dins,NCMN000,ins,r.consonant,0,indiferent,no,si,ca
18/08/2026 6:01:19,usr_msd1mx4l_f9foe,tothom,PI0CS000,ɔm,r.consonant,0,indiferent,no,si,ba
18/08/2026 6:01:20,usr_msd1mx4l_f9foe,tothom,PI0CS000,ɔm,r.consonant,0,indiferent,no,si,nw
18/08/2026 8:45:50,usr_ms7btuyi_nml4w,mica,NCFS000,ikə,r.consonant,0,indiferent,no,si,va
18/08/2026 8:52:08,usr_ms7btuyi_nml4w,doble,NCCS000,obblə,r.consonant,0,indiferent,no,si,ba
18/08/2026 9:57:00,usr_ms78a4ki_37kmj,ungla,NCFS000,uŋɡlə,r.consonant,0,indiferent,no,si,nw
18/08/2026 10:51:51,usr_msyfbrw9_q9aio,gros,NCMP000,ɔs,r.consonant,0,indiferent,no,si,va
18/08/2026 10:53:43,usr_msyfbrw9_q9aio,suau,NCMS000,aw,r.consonant,0,indiferent,no,si,va
18/08/2026 11:00:35,usr_msyfbrw9_q9aio,miqueta,***,***,r.consonant,0,indiferent,no,si,ba
18/08/2026 11:00:38,usr_msyfbrw9_q9aio,veta,NCFS000,ɛtə,r.consonant,0,indiferent,no,si,ca
18/08/2026 11:19:18,usr_msd66n6o_jw93a,soluciona,VMIP3S00,onə,r.consonant,0,indiferent,no,si,ba
18/08/2026 11:20:30,usr_msd66n6o_jw93a,whatsapp,NCMS000,atsəp,r.consonant,0,indiferent,no,si,nw
18/08/2026 11:20:40,usr_msd66n6o_jw93a,whatsapp,NCMS000,atsəp,r.consonant,0,indiferent,no,si,ba
18/08/2026 11:20:50,usr_msd66n6o_jw93a,whatsapp,NCMS000,atsəp,r.consonant,0,indiferent,no,si,ca
18/08/2026 11:23:26,usr_msd66n6o_jw93a,pinxo,NCMS000,inʃu,r.consonant,0,indiferent,no,si,ba
18/08/2026 11:36:05,usr_msyfbrw9_q9aio,àvia,NCFS000,aβiə,r.consonant,0,indiferent,no,si,ca
18/08/2026 11:42:28,usr_msyfbrw9_q9aio,fona,NCFS000,onə,r.consonant,0,indiferent,no,si,ba
18/08/2026 12:15:56,usr_ms78a4ki_37kmj,veto,NCMS000,ɛtu,r.consonant,0,indiferent,no,si,ca
18/08/2026 12:18:09,usr_ms78a4ki_37kmj,samarreta,NCFS000,ɛtə,r.consonant,0,indiferent,no,si,ca
18/08/2026 12:19:01,usr_ms78a4ki_37kmj,mimo,VMIP1S0C,imu,r.consonant,0,indiferent,no,si,va
18/08/2026 12:23:04,usr_ms78a4ki_37kmj,vers,NCMP000,ɛrs,r.consonant,0,indiferent,no,si,nw
18/08/2026 12:23:34,usr_ms78a4ki_37kmj,autorització,NCFS000,o,r.consonant,0,indiferent,no,si,ca
18/08/2026 12:25:08,usr_ms78a4ki_37kmj,vers,NCMP000,ɛrs,r.consonant,0,indiferent,no,si,va
18/08/2026 12:25:52,usr_ms78a4ki_37kmj,calma,NCCS000,almə,r.consonant,0,indiferent,no,si,va
18/08/2026 12:26:14,usr_ms78a4ki_37kmj,princesa,NCFS000,ɛzə,r.consonant,0,indiferent,no,si,va
18/08/2026 12:26:51,usr_ms78a4ki_37kmj,calma,NCCS000,almə,r.consonant,0,indiferent,no,si,va
18/08/2026 12:27:39,usr_ms78a4ki_37kmj,vers,NCMP000,ɛrs,r.consonant,0,indiferent,no,si,ca
18/08/2026 12:28:15,usr_ms78a4ki_37kmj,calma,NCCS000,almə,r.consonant,0,indiferent,no,si,va
18/08/2026 12:29:46,usr_ms78a4ki_37kmj,certs,AQ0MP0,ɛrs,r.consonant,0,indiferent,no,si,va
18/08/2026 12:34:54,usr_msyj0a6k_rkz9o,aràs,***,***,r.consonant,0,indiferent,no,si,va
18/08/2026 12:35:11,usr_msyj0a6k_rkz9o,aràs,***,***,r.consonant,0,indiferent,no,si,va
18/08/2026 12:53:17,usr_mstf7dyi_1wd86,escorça,NCFS000,ɔrsə,r.consonant,0,indiferent,no,si,ca
18/08/2026 12:54:58,usr_mstf7dyi_1wd86,paraules,NCFP000,awləs,r.consonant,0,indiferent,no,si,ca
18/08/2026 12:57:48,usr_mstf7dyi_1wd86,escorça,NCFS000,ɔrsə,r.consonant,0,indiferent,no,si,ca
18/08/2026 13:11:42,usr_ms78a4ki_37kmj,cavalls,NCMP000,aʎs,r.consonant,0,indiferent,no,si,nw
18/08/2026 13:13:10,usr_ms78a4ki_37kmj,cinc,NCCN000,iŋ,r.consonant,0,indiferent,no,si,ca
18/08/2026 13:13:55,usr_ms78a4ki_37kmj,pena,NCFS000,ɛnə,r.consonant,0,indiferent,no,si,ba
18/08/2026 13:24:05,usr_mstf7dyi_1wd86,enfora,ZRG,ɔɾə,r.consonant,0,indiferent,no,si,ba
18/08/2026 13:25:37,usr_mstf7dyi_1wd86,novell,NCMS000,eʎ,r.consonant,0,indiferent,no,si,ba
18/08/2026 13:28:57,usr_mstf7dyi_1wd86,envora,***,***,r.consonant,0,indiferent,no,si,va
18/08/2026 13:29:03,usr_mstf7dyi_1wd86,enfora,ZRG,ɔɾə,r.consonant,0,indiferent,no,si,ba
18/08/2026 13:29:04,usr_mstf7dyi_1wd86,enfora,ZRG,ɔɾə,r.consonant,0,indiferent,no,si,ba
18/08/2026 13:38:13,usr_msyl9q2s_z6aft,diari,NCMS000,aɾi,r.consonant,0,indiferent,no,si,nw
18/08/2026 14:11:08,usr_ms3d4ade_edo2g,opòssum,NCMS000,ɔsum,r.consonant,0,indiferent,no,si,ba
18/08/2026 15:02:23,usr_ms7btuyi_nml4w,cosa,NCFS000,ɔzə,r.consonant,0,indiferent,no,si,nw
18/08/2026 15:19:31,usr_msyovznt_l89yt,dir,NCMS000,i,r.consonant,0,indiferent,no,si,ca
18/08/2026 15:32:31,usr_msypcpt3_hiqxl,lavanda,NCFS000,andə,r.consonant,0,indiferent,no,si,va
18/08/2026 16:19:16,usr_ms7btuyi_nml4w,dins,NCMN000,ins,r.consonant,0,indiferent,no,si,nw
18/08/2026 16:20:23,usr_mslqdiqy_7eg62,engrunes,NCFP000,unəs,r.consonant,0,indiferent,no,si,nw
18/08/2026 16:29:27,usr_mslqdiqy_7eg62,vulnerable,AQ0CS0,abblə,r.consonant,0,indiferent,no,si,va
18/08/2026 16:30:01,usr_mslqdiqy_7eg62,bé,NCMS000,e,r.consonant,0,indiferent,no,si,va
18/08/2026 16:38:31,usr_ms7btuyi_nml4w,desarmo,VMIP1S0C,armu,r.consonant,0,indiferent,no,si,ba
18/08/2026 16:51:15,usr_mslqdiqy_7eg62,catalana,NCFS000,anə,r.consonant,0,indiferent,no,si,va
18/08/2026 16:55:47,usr_msrmfnmt_xyu7q,euja,***,***,r.consonant,0,indiferent,no,si,ca
18/08/2026 16:56:00,usr_msrmfnmt_xyu7q,euja,***,***,r.consonant,0,indiferent,no,si,nw
18/08/2026 16:56:08,usr_msrmfnmt_xyu7q,greuja,VMIP3S00,ewʒə,r.consonant,0,indiferent,no,si,ba
18/08/2026 16:56:42,usr_msrmfnmt_xyu7q,uja,VMIP3S00,uʒə,r.consonant,0,indiferent,no,si,nw
18/08/2026 16:56:44,usr_msrmfnmt_xyu7q,uja,VMIP3S00,uʒə,r.consonant,0,indiferent,no,si,nw
18/08/2026 17:00:23,usr_mslqdiqy_7eg62,cabuda,NCFS000,uðə,r.consonant,0,indiferent,no,si,ba
18/08/2026 17:15:24,usr_mslqdiqy_7eg62,catalana,NCFS000,anə,r.consonant,0,indiferent,no,si,ca
18/08/2026 17:16:44,usr_mslqdiqy_7eg62,vilafranca,NPCNSP0,aŋkə,r.consonant,0,indiferent,no,si,ca
18/08/2026 18:29:30,usr_msg9zg8t_9tkmy,vilafranca,NPCNSP0,aŋkə,r.consonant,0,indiferent,no,si,ba
18/08/2026 18:59:20,usr_msg9zg8t_9tkmy,oasi,NCMS000,azi,r.consonant,0,indiferent,no,si,va
18/08/2026 19:00:43,usr_msg9zg8t_9tkmy,desert,NCMS000,ɛrt,r.consonant,0,indiferent,no,si,nw
18/08/2026 19:06:15,usr_msg9zg8t_9tkmy,català,NCMS000,a,r.consonant,0,indiferent,no,si,ba
18/08/2026 19:06:18,usr_msg9zg8t_9tkmy,català,NCMS000,a,r.consonant,0,indiferent,no,si,ca
18/08/2026 19:06:21,usr_msg9zg8t_9tkmy,català,NCMS000,a,r.consonant,0,indiferent,no,si,ca
18/08/2026 19:06:26,usr_msg9zg8t_9tkmy,català,NCMS000,a,r.consonant,0,indiferent,no,si,va
18/08/2026 19:09:10,usr_msyx3bls_fuygr,nosaltres,PP1CPN00,altɾəs,r.consonant,0,indiferent,no,si,ca
18/08/2026 19:09:19,usr_msyx3bls_fuygr,perilloses,AQ0FP0,ozəs,r.consonant,0,indiferent,no,si,nw
18/08/2026 19:29:52,usr_msyx3bls_fuygr,pobre,NCMS000,ɔβɾə,r.consonant,0,indiferent,no,si,ca
18/08/2026 19:31:15,usr_msyxvqul_m0m4g,ky,***,***,r.consonant,0,indiferent,no,si,ba
18/08/2026 19:31:17,usr_msyxvqul_m0m4g,ky,***,***,r.consonant,0,indiferent,no,si,ba
18/08/2026 19:31:21,usr_msyxvqul_m0m4g,qui,PR0CN000,i,r.consonant,0,indiferent,no,si,ba
18/08/2026 19:31:21,usr_msyxvqul_m0m4g,qui,PR0CN000,i,r.consonant,0,indiferent,no,si,nw
18/08/2026 19:31:35,usr_msyxvqul_m0m4g,funky,***,***,r.consonant,0,indiferent,no,si,nw
18/08/2026 20:43:14,usr_mswaka17_8fcn9,eres,NCFP000,eɾəs,r.consonant,0,indiferent,no,si,nw
18/08/2026 20:51:46,usr_mswaka17_8fcn9,xot,NCMS000,ɔt,r.consonant,0,indiferent,no,si,ba
18/08/2026 21:18:28,usr_mswaka17_8fcn9,biol,***,***,r.consonant,0,indiferent,no,si,ba
18/08/2026 21:18:30,usr_mswaka17_8fcn9,flabiol,NCCS000,ɔl,r.consonant,0,indiferent,no,si,nw
18/08/2026 21:23:22,usr_msz1vvsb_a02p5,familia,***,***,r.consonant,0,indiferent,no,si,ca
18/08/2026 21:23:28,usr_msz1vvsb_a02p5,familia,***,***,r.consonant,0,indiferent,no,si,va
18/08/2026 21:23:33,usr_msz1vvsb_a02p5,gat,NCMS000,at,r.consonant,0,indiferent,no,si,va
18/08/2026 21:24:11,usr_msz1vvsb_a02p5,família,NCFS000,iliə,r.consonant,0,indiferent,no,si,va
18/08/2026 21:25:28,usr_msz1vvsb_a02p5,feliç,AQ0CS0,is,r.consonant,0,indiferent,no,si,va
18/08/2026 21:27:13,usr_msz1vvsb_a02p5,feliç,AQ0CS0,i,r.assonant,0,indiferent,no,si,va
18/08/2026 21:27:40,usr_msz1vvsb_a02p5,família,NCFS000,iiə,r.assonant,0,indiferent,no,si,va
18/08/2026 21:29:02,usr_msz1vvsb_a02p5,família,NCFS000,iliə,r.consonant,0,indiferent,no,si,va
18/08/2026 21:29:18,usr_msz1vvsb_a02p5,família,NCFS000,iiə,r.assonant,0,indiferent,no,si,nw
18/08/2026 21:29:28,usr_msz1vvsb_a02p5,família,NCFS000,iliə,r.consonant,0,indiferent,no,si,ba
18/08/2026 21:29:41,usr_msz1vvsb_a02p5,família,NCFS000,iiə,r.assonant,0,indiferent,no,si,nw
18/08/2026 21:30:15,usr_msz1vvsb_a02p5,gran,NCCS000,a,r.assonant,0,indiferent,no,si,nw
18/08/2026 21:30:25,usr_msz1vvsb_a02p5,gran,NCCS000,a,r.assonant,0,indiferent,no,si,nw
18/08/2026 21:30:38,usr_msz1vvsb_a02p5,gran,NCCS000,a,r.assonant,0,indiferent,no,si,nw
18/08/2026 21:30:56,usr_msz1vvsb_a02p5,gran,NCCS000,an,r.consonant,0,indiferent,no,si,nw
18/08/2026 21:32:46,usr_msz1vvsb_a02p5,gran,NCCS000,an,r.consonant,0,indiferent,no,si,va
18/08/2026 21:32:51,usr_msz1vvsb_a02p5,gran,NCCS000,an,r.consonant,2,indiferent,no,si,nw
18/08/2026 21:33:11,usr_msetbvrl_zws4s,oms,NCMP000,oms,r.consonant,0,indiferent,no,si,va
18/08/2026 21:33:12,usr_msetbvrl_zws4s,oms,NCMP000,oms,r.consonant,0,indiferent,no,si,ca
18/08/2026 21:34:54,usr_msz1vvsb_a02p5,diferent,AQ0CS0,en,r.consonant,2,indiferent,no,si,ba
18/08/2026 21:34:58,usr_msz1vvsb_a02p5,diferent,AQ0CS0,en,r.consonant,0,indiferent,no,si,va
18/08/2026 21:35:58,usr_msz1vvsb_a02p5,bonica,AQ0FS0,ikə,r.consonant,0,indiferent,no,si,nw
